Latitude,Longitude
33.6277,85.0359
33.8376,84.3756
32.5631,84.8215
34.0067,84.3542
34.0208,84.485
33.9729,84.4253
33.8775,84.0899
33.8352,84.356
33.893,84.106
33.899,84.5486
34.0656,83.8342
34.6542,83.5387
33.5507,85.0648
33.9911,84.4209
33.9068,84.5285
34.196,83.9431
32.8574,83.778
33.6543,84.2414
33.4214,84.5733
34.2293,84.175
33.9223,84.7517
34.3784,83.7886
32.5093,84.983
34.152,83.9491
32.4732,84.8858
33.9324,84.3268
33.7615,84.3196
33.8931,84.2883
33.8763,84.727
34.3149,83.6021
33.4474,82.2126
33.9523,84.494
34.2545,84.4965
32.4641,83.7213
31.5853,84.1353
32.6564,83.6937
33.5119,84.4192
33.8625,83.3686
32.0876,84.2432
33.1694,83.2793
34.2267,84.4716
34.0773,83.6249
33.7259,84.0799
34.1193,83.6111
32.4358,84.9427
33.7097,84.1878
33.4793,84.3534
33.97,84.507
33.6772,84.0887
34.0098,84.2159
33.38,84.5881
33.9692,84.3986
34.3201,84.1729
33.8392,84.4803
32.2771,83.4788
33.9227,84.7505
33.923,83.2105
33.6981,84.2871
33.9734,84.4936
33.8126,84.4701
33.912,83.9875
34.0972,82.8859
33.8931,84.2785
32.8526,84.6335
33.468,84.0001
33.7682,84.2865
32.858,83.7609
32.8489,83.687
34.1145,83.883
33.7766,83.7328
34.2043,83.9253
34.0017,83.4228
33.3786,84.6592
33.7264,84.9315
33.9537,84.2532
33.8365,84.0485
33.9468,84.3473
34.5644,85.1802
33.5911,84.4841
34.0737,84.6285
33.0547,83.5031
33.487,84.372
34.0744,84.1475
34.2907,83.807
32.5932,83.77
34.1416,84.18
33.3926,84.0253
34.2045,83.9444
33.7994,84.0112
34.0391,84.5554
33.596,84.3641
34.2625,83.8489
34.7082,83.4049
33.7769,84.26
33.8732,84.5177
34.1345,84.2705
33.7177,84.9452
34.8148,84.9436
33.9593,84.5698
33.9904,84.4675
34.2365,84.2622
33.6629,84.5145
33.831,84.5964
34.1658,84.1858
34.2014,84.1114
33.4241,84.5833
34.9465,84.0488
34.1836,83.9482
33.8762,84.2563
33.8302,84.6231
34.0078,83.4118
34.1196,84.5835
33.8462,84.6738
31.2422,84.2987
31.3473,84.5053
32.6891,84.7122
31.323,84.3356
33.5624,84.6223
31.2755,84.2374
34.0806,84.6028
32.3069,84.7694
33.8749,84.4843
33.9948,83.3778
34.055,84.1493
33.3472,84.6818
33.3874,84.556
32.849,83.6702
32.5114,84.9836
33.7528,84.6747
33.5193,84.2571
33.3745,84.5556
34.0716,84.548
34.3192,84.469
33.7769,84.7561
33.7713,84.3614
34.4808,83.7839
34.1907,84.1781
34.2198,83.6125
33.4502,84.729
33.9763,84.6432
34.1411,84.5664
33.4693,84.3717
34.0036,84.4258
33.2798,84.2625
34.0478,84.2715
34.2621,84.1613
34.7108,84.7707
31.3603,84.9303
34.0895,83.8842
34.5232,83.518
34.1303,84.5299
33.5668,83.7767
33.6086,84.3186
34.2031,84.5163
33.7438,84.1378
33.9536,84.3749
34.136,84.0607
33.8921,83.8808
32.8191,83.6513
33.2269,84.2646
33.8725,84.3821
34.8124,84.9941
33.7162,84.3063
33.8936,83.5124
33.9296,83.4619
32.2998,85.0203
33.8893,84.602
34.7521,84.46
33.7168,84.393
34.1136,82.9931
34.2897,83.8074
34.0729,83.9976
31.1447,83.4157
34.038,84.3842
34.0265,84.624
32.3798,84.9499
33.7284,84.3524
32.5727,84.913
32.6468,83.6843
33.6471,84.2787
30.8382,83.9977
33.7943,84.7827
32.5019,84.9822
30.8674,83.2619
32.5407,82.8724
34.3894,83.9884
34.0968,84.213
33.8806,84.1462
32.5775,83.6569
34.4966,83.5439
33.0375,85.0275
34.7274,84.6051
34.498,84.1218
33.9126,84.2583
33.8713,84.0568
32.8504,83.6481
33.518,84.3843
33.6603,84.8848
33.924,84.709
34.0083,84.1796
33.9956,84.1573
34.1107,84.8226
34.2212,83.8461
34.0862,84.1779
34.2644,84.2013
31.9509,83.7938
34.0244,84.0865
31.5659,84.0849
34.7678,84.9475
33.2317,84.9638
33.6926,83.9935
32.8151,83.2105
34.2222,84.3921
34.0723,84.0433
33.7843,84.6349
34.0147,83.7965
31.5729,84.1657
33.7792,84.1134
33.5886,83.9536
33.8199,84.6884
33.9381,84.0569
33.9265,84.0339
40.6368,73.5914
33.4987,84.4034
34.0566,84.1408
34.0698,84.7405
33.9743,84.2511
34.0529,84.6437
34.3147,83.9575
33.9171,84.6422
34.6213,84.3587
33.6604,84.5719
32.5209,85.0537
34.0387,84.1978
34.2375,83.6952
33.8843,84.6888
34.2911,83.7895
33.5913,83.8945
34.8416,83.4348
34.6313,83.832
33.9659,83.286
33.8051,84.4498
34.065,84.24
32.4686,85.2075
33.9081,83.9985
33.4341,84.5885
33.5634,84.402
33.8886,84.4504
34.0897,83.6324
32.8251,83.1955
33.9987,84.5904
33.8708,84.0172
33.785,84.2009
33.9355,84.3332
34.0312,83.3147
33.8867,84.2915
33.9798,84.3306
32.5882,83.0064
34.065,83.6874
32.6305,83.6163
33.8501,84.4891
32.478,84.8973
32.903,84.2964
34.0769,84.5148
33.7142,84.1384
33.6702,84.7703
33.8706,83.8394
34.0907,84.1016
33.9481,84.5694
31.5536,84.1347
32.8921,83.6934
33.5851,84.4438
34.5595,83.2883
34.3261,83.8011
32.8602,83.6976
30.8472,83.2744
33.8853,84.255
34.2896,84.2242
33.0287,85.0187
32.4444,83.7778
31.5617,84.1743
34.1382,84.5749
33.9233,84.2718
34.0003,84.3548
34.1993,84.5446
33.8728,84.5734
33.8336,83.9786
33.9195,83.8016
33.7057,84.117
33.8452,84.411
33.778,84.0821
32.4786,84.9224
30.8778,83.2577
34.1566,84.3209
33.8666,84.0409
33.5094,82.1672
33.9113,84.3122
34.7268,85.0049
31.6005,84.257
33.6021,84.2658
33.8818,84.5208
33.7694,84.2478
34.0726,84.3508
32.5629,83.6574
33.3774,84.1901
34.0718,84.5259
33.0107,83.5263
33.9019,84.3647
33.983,84.2196
34.0351,84.405
33.8254,84.5157
34.0831,84.1779
34.0367,83.7415
34.0619,84.5707
34.3236,84.0347
33.4772,84.4223
33.9851,84.2799
34.1624,84.4779
34.5308,83.9822
33.747,84.1934
34.2658,83.5387
33.6726,84.2224
33.6173,84.4817
34.7746,84.9584
33.8403,83.9847
33.386,84.8409
33.9338,83.9466
34.3085,84.4639
33.8508,84.7371
32.6491,85.0261
33.8397,84.475
33.8951,84.5461
33.9326,84.0878
33.7834,84.743
33.5382,82.1106
33.8574,84.063
34.264,85.207
33.7851,84.0073
33.642,84.5781
33.6801,84.6041
33.7441,84.2007
33.4755,84.5744
32.2186,84.3108
34.1243,84.036
34.03,84.3284
33.5317,84.3197
33.9028,84.597
34.5014,83.5337
33.0536,85.0453
33.4273,84.4452
34.4601,83.4554
33.8987,84.5616
33.9336,84.3293
34.586,83.3358
34.0946,84.2017
33.4049,84.4186
33.7663,84.2371
33.8996,84.4152
33.954,83.9493
33.6786,84.2338
30.844,83.9094
32.7203,81.58
32.2532,83.7144
33.7914,84.5316
34.1414,83.9071
33.7809,84.1015
33.7828,84.3025
33.9443,84.3717
34.076,84.3032
34.0452,84.0053
33.8614,83.8789
34.1443,83.8862
34.162,83.17
33.2186,84.7072
33.802,84.1858
32.5385,85.0417
34.0073,84.6801
33.7001,84.4597
34.0277,84.467
34.2028,84.1828
34.1231,84.0354
33.3759,84.806
33.9963,84.2677
34.0656,84.3026
33.9215,84.708
33.8049,84.4065
33.599,84.9751
33.9179,84.3289
33.9133,84.1817
34.6169,83.5986
33.7996,84.8207
29.1308,82.5122
34.2155,84.2224
33.5708,83.1782
43.393,94.4751
33.9907,84.6245
34.2711,83.7252
34.0463,84.1864
34.5942,83.3348
34.0179,84.6812
33.4949,82.1401
33.6061,83.7871
33.2522,84.2441
34.124,84.1014
33.8139,84.332
34.5123,84.5436
33.3965,84.4369
33.9897,83.6517
34.1032,84.4179
33.8413,83.828
31.62,84.2426
33.9452,84.244
33.9982,84.5961
34.2868,84.1902
34.0591,83.905
33.5782,84.2254
33.3624,84.7379
31.9708,83.4754
32.8696,84.3218
33.4222,84.38
33.5614,84.4408
33.933,84.2692
34.3324,84.1763
31.962,85.5442
33.9899,83.4706
34.0223,84.6312
33.8971,84.6485
33.0954,83.1266
34.0519,84.3648
33.789,84.7854
34.1769,84.203
34.7566,84.7923
33.7722,84.6616
34.1181,84.6344
33.7442,84.66
33.3967,84.0143
33.5078,84.2414
33.3665,84.7776
31.5856,84.171
34.0692,84.3198
33.5402,84.3955
33.5464,85.2366
32.5344,82.9585
33.0212,84.7185
33.9155,84.1748
34.0363,84.2415
33.8565,84.7011
32.2103,82.3211
28.5655,82.3887
32.5431,82.9084
33.8308,83.9458
31.5927,84.1816
33.95,84.2844
33.9598,84.719
32.4116,84.9145
33.7344,84.1864
33.9504,84.2445
33.7093,84.2812
33.7249,84.2854
33.2633,84.5864
34.6378,83.9918
33.697,84.1514
33.5304,82.057
32.8525,83.6552
34.1112,84.1035
33.6974,84.1899
33.9012,84.0734
33.8223,84.7862
31.5305,83.8518
34.1695,84.8014
31.7664,84.7806
33.785,84.5989
33.9223,84.7751
33.4217,84.8499
33.9838,83.8144
33.8166,84.3298
32.7977,83.6455
33.7596,84.368
33.992,84.2786
32.6581,83.7519
33.9259,84.3082
33.9858,84.4352
33.9935,84.2119
32.6,85.1753
32.833,83.6937
34.0259,84.6824
33.5871,82.15
33.967,84.0644
33.2846,84.493
34.2551,83.8413
34.1632,84.5992
34.0383,83.9611
34.9255,84.9355
33.1615,84.9192
33.9336,83.7802
34.216,84.824
34.5576,84.5573
33.7555,84.8229
33.5885,84.4149
33.6923,84.6261
33.9238,84.7181
32.944,84.1899
33.3734,84.7918
33.7367,84.3338
33.5855,84.2641
31.8707,85.1477
33.7536,84.4511
33.0254,85.0101
33.9232,83.7641
32.5757,82.8169
34.08,84.1988
34.1757,83.9789
32.6572,83.7679
32.0557,84.5251
32.5002,83.6499
33.9282,83.9133
33.9636,84.7418
33.6892,84.148
33.9398,84.0508
34.0333,84.2695
34.0715,84.1995
33.6585,84.154
33.917,83.8242
33.291,84.0705
34.0714,84.1916
33.9569,84.6149
33.6611,84.2346
33.6349,84.1174
33.9205,84.0822
33.8382,84.261
34.0299,84.2471
34.0795,84.3652
33.752,84.3116
33.6165,84.3581
34.1647,83.9501
33.5056,84.411
33.9289,84.1961
33.7573,84.1257
33.3869,84.0474
33.9543,84.3545
34.1176,83.9556
33.7171,84.9324
33.0513,83.2279
34.0991,84.2148
34.0672,84.4714
33.7784,83.651
33.7949,84.2388
33.6751,84.7124
33.5036,84.4192
33.5308,84.6752
34.5378,83.718
33.4877,84.1849
33.5459,84.2557
33.8367,84.0481
34.19,83.9374
32.0841,84.2272
32.9493,82.9742
34.1022,84.2782
33.8273,84.0873
34.0236,84.7702
33.8304,84.9637
32.7612,84.8734
34.5309,84.4224
31.7065,83.2569
34.1308,84.1123
33.7896,84.3355
34.2786,84.1358
34.0144,84.4667
29.6031,95.1242
32.7961,83.6723
34.1201,84.4837
34.4497,83.2067
33.8797,84.0709
32.6383,84.7683
34.2853,84.5235
34.886,84.9608
34.1043,84.5566
34.1519,84.5963
33.8779,84.229
31.5484,84.191
33.6137,84.4394
33.8174,84.0403
33.9727,84.3604
33.2448,84.2799
33.907,84.5929
33.91,84.1615
33.7286,84.1792
33.3612,84.836
32.5834,83.6685
32.1633,88.9612
33.8697,84.3475
33.6148,84.0832
34.1356,83.9044
32.5389,83.6067
33.8532,84.3134
33.5724,83.9266
34.4416,84.4457
34.012,84.5498
30.8829,84.2189
33.8732,84.6903
33.8813,84.7527
34.2457,84.4636
33.7722,84.1018
33.2398,84.2248
34.126,84.1231
34.0946,84.3441
34.0881,83.863
34.9174,84.3796
33.084,83.1762
33.8183,84.8261
33.3656,85.1414
33.7626,84.3675
34.0787,84.1833
34.0056,83.8803
32.5101,85.0363
33.8698,83.8902
33.6815,84.0204
34.0403,83.9043
33.009,83.6144
33.6818,85.0069
32.3939,83.8377
34.2706,84.1369
34.1838,84.5189
32.5472,82.9047
33.5782,84.6316
33.4204,83.9802
32.4409,83.7175
33.4176,84.6022
33.5068,84.4774
32.9369,82.7835
33.5765,84.1447
31.6287,84.2188
37.732,85.9026
34.1304,84.2047
32.3443,83.7866
33.3858,84.7408
33.7745,84.1977
33.8715,84.2435
33.8208,84.3531
34.2163,82.9377
34.0649,84.2867
33.6035,84.2812
33.7713,84.3034
32.3676,84.9246
33.0262,83.8538
34.0746,83.5446
33.7287,84.7219
34.3625,83.8486
33.6266,84.352
33.7869,84.398
34.141,83.6976
33.9817,84.462
34.073,84.6321
33.9256,84.7329
34.6056,83.6816
34.2907,83.8613
34.0868,84.0851
33.0295,85.0494
33.8192,84.0592
30.7138,83.2885
34.0709,84.2103
33.9174,84.1661
34.0205,84.5403
32.8123,83.6713
33.6907,84.0762
33.9245,84.6887
33.1265,85.0523
34.2117,84.6137
34.4961,83.3369
33.883,84.0962
34.0128,84.2203
33.7151,84.1905
34.09,84.2843
32.4689,85.0725
33.6258,84.0115
33.7493,84.425
34.6419,83.636
33.7218,84.1261
33.7504,84.4735
34.0897,83.8834
31.6364,84.1708
33.4503,84.1493
33.5656,84.4946
34.2259,84.8584
32.5248,84.9163
33.7333,84.3859
31.1288,83.7972
33.6005,84.5028
32.6212,84.9006
34.2074,84.5527
32.5091,84.9829
33.4644,84.37
34.1113,84.0738
33.9585,83.5803
31.6378,84.0994
33.4025,84.3215
34.2043,83.8121
33.9725,84.3506
32.4037,84.9211
33.7962,83.882
33.9665,84.4597
33.8876,84.4736
33.543,84.3085
33.58,85.2713
33.7954,84.4825
32.4623,83.7389
33.8677,84.5903
33.452,84.3645
33.9572,84.0897
31.7333,84.1324
34.2973,84.0589
32.5452,92.1034
33.7722,84.2225
33.7819,84.2815
32.2771,83.4758
34.8139,84.9399
34.0431,84.5022
33.5941,84.4222
34.0565,84.2179
33.7737,84.1267
33.7555,84.6925
32.564,83.6482
33.3719,84.1992
33.8492,84.4289
34.0028,83.5783
33.9488,84.0695
30.7317,83.5245
32.5271,83.6369
33.5061,84.6976
33.5603,84.2165
34.0775,84.5042
34.9855,83.8882
33.5843,84.8752
33.6477,84.8421
31.5774,84.203
34.0362,84.4823
34.0199,83.927
34.0003,83.4508
34.0585,84.6116
34.7366,85.0007
32.6382,83.6264
34.0738,84.0491
33.4451,84.6667
34.1554,84.3294
33.2015,83.4453
33.8051,84.24
32.5586,84.8203
31.2986,84.7135
33.6135,84.028
33.8012,84.8275
32.0756,84.2122
32.6412,83.6156
34.0124,84.2028
32.4621,84.9427
31.008,84.9273
34.1243,84.239
33.5321,82.081
32.7837,83.566
33.5408,84.2356
33.382,84.7112
33.7101,84.5362
32.4084,84.9121
33.5324,84.5816
34.0098,84.5483
33.4861,84.4636
34.0293,84.1784
33.9246,83.9123
33.5703,85.0916
34.1179,84.2926
34.2637,83.5259
34.5852,83.8164
34.1952,84.175
33.8421,84.531
32.4083,83.3552
32.8524,83.5682
32.5632,84.9782
33.9942,83.9212
34.0835,84.51
33.8751,84.6901
33.5671,83.6078
33.5108,84.18
33.5953,84.5599
33.9887,84.445
33.8059,84.3168
32.4264,84.9287
32.9545,84.9816
33.3441,84.8227
33.9253,84.1344
34.1496,84.0304
32.5944,84.94
34.1236,84.1589
33.8276,83.949
34.1168,84.5198
33.8226,83.8952
33.5299,84.3997
32.8311,83.7466
34.8819,83.3883
34.2184,84.2243
34.2581,84.2584
32.0595,84.2312
33.7669,84.3227
34.0109,84.0059
33.9562,84.543
32.5359,84.8674
33.8806,84.1382
34.8331,84.7763
34.2012,84.6468
33.5738,84.3081
34.1062,85.3472
33.635,84.3466
33.2715,84.2991
33.5433,84.3379
34.5029,83.3346
34.1578,84.0947
34.0308,84.236
34.2031,84.5309
31.599,84.2271
32.6674,84.8646
34.2897,83.8047
33.9,84.408
33.4792,82.2338
31.107,84.737
33.5462,84.354
33.9233,84.2077
32.8634,85.0358
30.1337,85.5585
33.2675,84.296
33.8434,84.3312
34.0151,84.3718
34.1759,84.4529
34.1379,84.2893
33.3932,84.5696
34.0717,84.1816
32.6024,83.8966
33.8502,84.6752
34.393,83.8178
33.7836,84.3227
34.0392,84.0701
33.0141,85.0301
33.7417,84.1977
33.8007,84.1889
33.3822,84.8381
34.2878,82.9594
31.569,84.2257
33.7528,85.2938
33.6717,84.461
33.8012,84.603
33.9418,84.4121
34.3384,83.7021
33.6244,85.0091
34.2088,84.14
32.4289,84.9414
34.1632,84.4374
34.0598,84.614
34.0201,84.6459
33.9596,84.5744
33.9429,83.4979
34.2181,84.0388
33.4317,84.5101
33.8703,84.0125
33.7809,84.377
33.8819,84.5728
33.748,84.8175
33.2046,84.7214
33.0848,85.0529
33.8501,84.0719
34.0067,84.6234
34.1394,84.5774
32.5078,83.6369
33.8019,83.8366
33.5379,84.3933
34.0742,84.646
33.5046,84.1279
33.8626,84.3235
32.5768,84.9696
34.1991,84.5161
34.0737,84.3585
33.8701,84.2939
32.8923,83.5461
34.0958,84.2176
33.6108,84.3684
33.9063,84.8721
34.2194,83.7655
32.4034,84.9216
33.9581,83.4288
31.5198,83.8421
32.939,83.8384
34.3766,83.9054
33.9388,83.7099
31.4437,83.5131
34.1205,84.49
33.8959,84.2301
33.6981,84.5017
33.9876,83.6869
33.7959,84.1827
33.672,84.7968
33.7631,83.9235
33.463,84.1574
33.3976,84.556
34.0699,83.8283
34.0511,83.9725
34.0776,84.2052
33.8779,84.0435
33.9637,84.2939
33.9591,84.8542
32.4117,82.9156
32.4608,84.8837
34.6951,84.8442
33.5341,85.1561
34.341,84.1658
33.8545,84.7117
33.7138,84.3362
34.1637,83.6043
33.8524,84.8335
34.2523,83.728
34.1178,83.8188
34.1346,84.5759
32.8919,83.7076
33.8652,84.0749
34.0589,83.8908
33.8147,83.9185
33.584,84.2723
34.2365,84.354
34.1594,84.1141
28.6423,81.1929
32.9217,84.2858
34.0627,84.6155
34.071,84.5967
33.6603,84.5586
33.766,84.7601
33.9086,84.2971
34.0376,84.7737
33.7756,83.7418
33.559,84.6976
33.8816,84.6485
33.8077,84.6924
34.0543,83.7653
33.9383,83.4075
34.3046,83.8655
34.0649,84.6416
36.6711,88.3451
34.1444,84.0178
33.7676,84.7359
33.6824,84.7077
33.9139,84.2977
31.5741,84.2518
34.0519,84.1316
34.8834,84.1438
33.9466,83.9395
32.366,84.9215
33.1861,84.8812
34.042,84.2354
33.7124,84.1393
32.2894,83.4769
34.9808,84.3712
33.8977,84.3257
33.7318,85.1562
34.0644,84.0426
33.832,84.5043
32.794,83.6688
32.3799,84.9497
33.7557,84.7677
34.0794,84.7905
34.0608,84.2244
33.6064,84.4287
32.652,83.763
34.2829,84.134
33.5068,84.3912
32.53,84.8979
33.062,83.9497
33.9219,84.7168
33.8664,84.0262
34.0137,84.4139
31.1903,83.7944
34.0957,84.5812
33.8515,84.6085
33.9537,84.4182
34.1819,84.2505
33.9026,84.6536
33.4572,84.8068
31.5718,84.1725
33.4138,84.2073
34.0681,84.2546
34.0519,84.0021
34.0076,84.9035
33.6788,84.4656
33.8775,84.8521
33.7536,84.2565
32.3627,82.6051
32.5268,82.6008
32.3994,84.9248
34.0075,84.6218
33.933,84.8021
33.7599,84.1262
32.3806,83.3601
32.4108,84.9361
33.9913,83.4535
32.9465,83.7425
33.8554,84.4264
33.5814,84.5633
33.906,84.1826
33.7601,84.1709
33.56,84.2652
34.2163,84.3818
33.7362,84.9014
32.4086,84.9124
33.7187,84.2743
33.8293,84.4818
32.4759,84.9778
33.8675,84.2899
33.8255,84.3934
33.9661,84.4908
33.8257,84.2982
42.7825,85.5436
32.8526,83.6543
34.0312,84.4149
33.5654,84.2853
33.898,84.5612
32.854,84.6466
33.5308,84.6816
31.5607,84.1347
33.41,84.6127
31.5776,84.0665
33.5611,84.4015
34.1886,83.9246
34.468,83.5673
33.5714,84.519
34.2321,84.2252
33.9098,83.5125
34.081,84.0216
34.099,83.8428
33.9273,84.7603
33.9545,83.7273
33.9775,84.653
33.5219,84.3518
33.8419,84.3032
33.8988,84.2215
34.3715,84.0193
32.5676,84.8019
34.0783,84.6013
33.4381,84.1716
34.0597,84.7793
34.2192,83.9202
32.6494,82.8678
34.5333,83.6274
34.089,84.0716
33.917,84.6367
33.7095,83.8449
32.8675,82.6447
33.7682,84.7643
33.8215,83.6543
33.9322,84.5549
32.5601,83.712
34.2824,84.7511
33.6907,84.722
33.8352,84.776
33.9237,84.2008
33.1686,83.415
32.619,84.9874
33.9469,84.2437
33.9193,84.5673
33.754,84.244
34.0235,83.399
33.8708,84.0859
34.0491,83.9097
34.2493,84.2333
33.7699,84.3603
33.8919,84.6303
33.8336,83.5437
34.1523,83.9005
33.9243,84.3523
33.9854,84.3432
34.0603,84.2331
33.3727,84.2647
33.4691,84.3494
33.5234,84.9509
32.5158,83.7321
33.2242,84.2396
32.4447,85.0336
33.5423,84.4231
33.7591,84.2992
31.4911,84.1186
34.1191,84.2848
33.7789,84.0271
34.3042,84.1776
33.2617,84.0449
32.396,84.9224
33.6426,84.2991
33.5881,84.4215
34.0164,84.6606
34.1799,84.7845
33.9213,84.2441
33.9397,84.0862
33.6035,84.481
34.086,84.3398
33.7302,84.1777
34.3116,83.8131
33.912,84.535
34.7787,84.4406
33.6774,84.4214
33.4481,84.6435
33.4463,83.9603
33.7943,84.718
32.8667,83.5444
34.7121,85.0371
34.0813,84.1288
32.3733,83.3408
34.0246,84.0702
34.35,83.8299
34.6834,84.8396
33.7439,84.1304
33.8967,84.0991
32.0454,83.1399
34.6014,83.7564
33.7006,84.4656
33.7438,84.1995
34.0066,83.8852
34.111,84.3736
32.5676,83.8874
34.1406,84.5023
33.9435,83.9609
31.8222,85.092
33.4151,85.0885
33.7423,84.2501
34.0334,83.6711
34.0615,84.0842
32.4553,85.0217
31.512,82.847
32.5011,83.6525
33.8761,84.2235
34.511,83.7026
33.9781,84.6072
34.2181,84.2294
33.9203,83.756
34.1162,84.1794
33.7914,84.2918
32.2587,83.7207
33.9911,84.8076
33.9252,83.9898
33.1351,85.1039
33.78,84.3109
33.9234,84.7756
34.0461,84.4876
34.2065,84.5453
33.8722,84.1739
33.7546,84.4247
34.2107,84.1606
33.4877,85.0493
34.6012,84.9491
33.0393,85.0911
33.327,84.4301
33.7237,84.7896
33.9593,84.4058
33.7778,84.3696
32.4312,84.9166
31.8815,85.1605
34.1376,83.9007
31.1786,84.0285
34.3479,84.0828
33.7729,84.7313
33.7837,84.2947
33.8031,84.5311
34.3804,83.2293
33.5282,84.3408
34.0656,83.7039
32.5888,83.8497
33.6384,84.3293
33.3777,84.5514
33.7106,84.315
33.4293,84.7018
32.7859,83.7137
33.8256,84.5247
17.745,64.7148
33.7734,84.4937
34.1298,84.0204
33.638,84.564
33.363,84.2885
33.9327,84.6847
33.9336,84.6308
33.7902,84.3462
33.5415,84.4235
34.1348,83.9054
31.7866,83.8053
34.0643,84.5653
33.917,84.1662
33.8212,84.7274
34.6553,83.7796
33.4451,84.4482
34.2267,83.888
32.5298,83.5645
34.0965,84.1481
33.7084,84.3594
31.7788,85.1796
33.7899,84.5429
33.45,83.2051
33.4351,83.2035
33.8102,84.0169
33.762,84.2042
34.0985,83.8694
33.6446,84.2353
33.788,84.3282
33.6634,84.6356
34.941,83.3908
33.912,83.5503
32.6481,83.6902
34.0798,84.1986
34.2002,84.5241
33.8218,83.983
33.5735,84.3924
33.8877,84.5721
33.8565,84.203
34.7591,84.9452
33.4511,84.161
34.3646,84.0574
33.7497,84.261
34.7693,84.9594
34.3729,83.9546
32.0813,84.2235
34.4541,83.5848
34.1212,84.6692
33.6118,84.4812
34.2394,84.3585
33.8174,84.4656
33.7258,84.0154
30.8669,84.4992
33.6884,84.5951
34.2625,84.0918
34.3539,83.8555
33.7085,84.5728
32.442,84.9457
33.5343,84.5623
34.1512,84.8191
32.9657,84.9379
33.7493,84.1832
32.8544,83.674
34.9299,85.121
33.9241,84.7792
33.6251,84.5211
34.0153,84.6351
33.7252,84.7042
31.0362,84.8842
33.5912,83.9793
34.1402,83.9032
33.9181,84.7102
33.84,84.1062
34.0189,84.787
33.5587,84.2925
32.9191,84.2944
33.8806,84.0737
34.5581,83.7113
33.6086,83.8874
34.7301,84.9107
34.826,84.9568
33.7627,84.9445
34.483,83.3549
33.3568,84.5134
32.5891,82.8299
33.801,84.5967
33.1343,85.1074
33.9249,84.2071
31.2869,83.4374
33.8744,84.5036
33.5205,84.3859
34.1327,84.2674
33.2858,84.3794
33.5226,84.2574
34.3375,84.0718
33.8794,84.1049
33.8828,84.0647
33.7348,84.9159
33.9275,84.617
33.4753,83.9255
33.461,84.4822
34.0016,83.379
33.8208,84.2674
33.8773,84.6511
34.1312,84.019
33.335,84.2408
34.1158,84.5686
33.5869,84.599
32.3777,85.1021
33.8887,83.9734
33.9736,84.3411
34.3197,82.9294
34.3177,84.1306
32.6786,82.492
32.8691,83.625
32.5604,83.6566
33.837,83.9924
33.7883,84.3121
33.6277,84.3487
34.1285,83.764
34.1384,84.1877
32.5706,84.9656
34.1452,84.119
32.5566,82.8726
33.5226,84.5642
33.8895,84.2042
33.892,84.5586
34.7147,84.9791
33.0505,83.3261
34.0398,84.4203
33.385,84.5898
33.7787,84.0233
34.0963,84.6178
34.2244,84.3979
34.041,83.917
33.9171,84.1659
34.1062,84.3294
34.0184,84.4584
34.0227,84.2538
33.7399,84.7052
33.523,84.2537
32.4845,84.8963
34.2978,84.0884
34.0666,84.1914
32.8757,83.6864
33.7026,84.3542
33.5951,83.1632
33.7655,84.4503
33.015,84.9817
34.1603,83.8904
33.0378,85.0257
33.7968,84.2075
33.7187,84.6527
34.4256,84.2012
33.393,84.5611
33.9986,83.7118
34.095,84.2053
33.9262,84.1729
33.9302,83.9091
32.5606,84.9032
33.7866,84.6028
34.8499,84.9172
32.556,83.7051
33.7359,84.1636
34.1248,84.2802
33.9136,84.1799
34.2489,83.4421
34.0206,84.7863
34.9012,84.2655
31.6978,83.2689
33.9682,84.1373
33.8904,84.3257
33.865,84.0434
33.767,84.4129
33.989,84.658
33.8765,83.4288
34.1068,83.8794
34.0032,84.5674
33.9914,84.3475
34.2103,84.16
33.8413,84.0534
34.4697,83.8303
33.8824,84.5015
34.0343,84.0089
33.7651,84.1981
32.6439,83.6887
31.5683,84.1661
34.7713,84.9718
34.7677,84.8874
33.8688,84.2519
34.5593,84.0528
33.2235,84.2986
32.4714,85.092
34.2353,83.697
33.418,84.4247
34.0618,84.1346
33.8509,84.3257
32.4468,83.745
32.5409,84.9056
34.0792,83.5644
33.9298,84.628
34.4242,84.5586
33.4413,84.4342
34.3192,83.8295
32.8568,83.6582
37.0676,84.1551
34.9168,83.7477
33.0929,84.1785
34.0654,83.643
34.3667,83.7978
32.8699,84.3376
34.5421,83.7644
34.8778,85.0441
33.899,84.0622
32.5422,84.9091
33.5673,84.3947
33.7535,84.2497
33.9131,84.0845
33.0566,85.0321
34.3805,83.8905
34.1514,84.7997
34.7708,84.9104
33.5726,84.3651
31.9542,84.0839
32.4661,84.8962
32.5433,84.9751
34.1354,83.0933
33.5064,84.2406
34.0283,84.4664
32.5635,83.6855
34.3247,84.0559
33.489,84.6378
33.6847,84.7013
32.4872,84.9772
33.8814,84.6011
34.0468,84.352
32.5017,84.9541
34.1762,84.2069
33.5179,85.3929
34.0194,83.9191
33.8854,84.2028
33.8891,84.5714
33.8768,84.5488
33.9584,83.5837
34.1211,84.1241
31.0657,83.7193
32.5954,83.6434
34.0496,84.3946
34.0523,84.2509
34.247,83.7112
32.6244,85.5365
34.4778,83.5535
33.7373,84.2212
34.2811,83.8155
34.3582,83.8611
34.5373,83.4784
33.784,84.1743
